,DOI,filename,Material Name,Temperature (K),Equivalent CO2 Pressure (bar),Loading Estimate,Loading Units
467,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm21,Zn-MOF,298,0.00040530000000000004,1.0326780580117086e-06,mmol/g
468,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm22,Zn-MOF,298,0.00040530000000000004,1.0128821197341604e-06,mmol/g
469,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm23,Zn-MOF,308,0.00041890067114093963,9.174252032282359e-07,mmol/g
470,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm24,Zn-MOF,308,0.00041890067114093963,8.117323642789683e-07,mmol/g
471,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm25,Zn-MOF,318,0.00043250134228187923,8.699478567060164e-07,mmol/g
472,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm26,Zn-MOF,318,0.00043250134228187923,7.751768252458926e-07,mmol/g
473,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm3,Zn-MOF,282,0.0003835389261744967,0.0008824883888435158,mmol/g
474,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm4,Zn-MOF,282,0.0003835389261744967,0.0006708504067414203,mmol/g
475,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm5,Zn-MOF,298,0.00040530000000000004,0.0005558797246472165,mmol/g
476,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm6,Zn-MOF,298,0.00040530000000000004,0.0005211371352407995,mmol/g
477,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm7,Zn-MOF,308,0.00041890067114093963,0.000534572803759482,mmol/g
478,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm8,Zn-MOF,308,0.00041890067114093963,0.00048381471888735844,mmol/g
479,10.1007/s10450-011-9328-4,10.1007s10450-011-9328-4.Isotherm9,Zn-MOF,318,0.00043250134228187923,0.0003625600189334958,mmol/g
480,10.1007/s10450-012-9395-1,10.1007s10450-012-9395-1.Isotherm7,USO-2-Ni,298,0.00040530000000000004,0.001478688909253309,mmol/g
481,10.1007/s10450-012-9395-1,10.1007s10450-012-9395-1.Isotherm8,MCM-41,298,0.00040530000000000004,0.00025592646824265213,mmol/g
482,10.1007/s10450-012-9395-1,10.1007s10450-012-9395-1.Isotherm9,UiO-67/MCM-41,298,0.00040530000000000004,0.00040948384688464616,mmol/g
483,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm1,ZIF-8,298,0.00040530000000000004,0.03428099408019676,mmol/g
484,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm11,ZIF-8,298,0.00040530000000000004,0.00023533715518857045,mmol/g
485,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm12,ZIF-8,298,0.00040530000000000004,0.00020718093265979692,mmol/g
486,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm13,ZIF-8,308,0.00041890067114093963,0.00014813996143904956,mmol/g
487,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm14,ZIF-8,318,0.00043250134228187923,0.000133787186509911,mmol/g
488,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm2,ZIF-8,298,0.00040530000000000004,0.00027151481665964214,mmol/g
489,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm3,ZIF-8,298,0.00040530000000000004,0.00016014015943189563,mmol/g
490,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm4,ZIF-8-(NH2)2,298,0.00040530000000000004,0.01582316950239967,molecules/8 unit cells
491,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm5,ZIF-8-NH2,298,0.00040530000000000004,0.012657411137292377,molecules/8 unit cells
492,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm6,ZIF-8,298,0.00040530000000000004,0.012657411137292377,molecules/8 unit cells
493,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm7,ZIF-8-(NH2)2,298,0.00040530000000000004,0.023313037504159768,mmol/g
494,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm8,ZIF-8-NH2,298,0.00040530000000000004,0.023230347618136356,mmol/g
495,10.1007/s10450-012-9407-1,10.1007s10450-012-9407-1.Isotherm9,ZIF-8,298,0.00040530000000000004,0.023179566484154198,mmol/g
496,10.1007/s10450-012-9414-2,10.1007s10450-012-9414-2.Isotherm1,ZIF-8,298,0.00040530000000000004,0.00045236343600000005,molecules/cage
497,10.1007/s10450-012-9414-2,10.1007s10450-012-9414-2.Isotherm2,ZIF-8,298,0.00040530000000000004,0.0003419220779385846,molecules/cage
498,10.1007/s10450-012-9414-2,10.1007s10450-012-9414-2.Isotherm2-1,ZIF-8,298,0.00040530000000000004,0.0004295613927412217,molecules/cage
499,10.1007/s10450-013-9527-2,10.1007s10450-013-9527-2.isotherm1,Carbon,298,0.00040530000000000004,8.654249043455957e-05,mmol/g
500,10.1007/s10450-013-9527-2,10.1007s10450-013-9527-2.isotherm10,Zeolite 13X,298,0.00040530000000000004,6.0673962752341804e-05,mmol/g
501,10.1007/s10450-013-9527-2,10.1007s10450-013-9527-2.isotherm15,Zeolite 13X,298,0.00040530000000000004,3.521825511320317e-05,mmol/g
502,10.1007/s10450-013-9527-2,10.1007s10450-013-9527-2.isotherm18,CuBTC,298,0.00040530000000000004,0.00011716559989739864,mmol/g
503,10.1007/s10450-013-9527-2,10.1007s10450-013-9527-2.isotherm23,CuBTC,298,0.00040530000000000004,0.00020790198803102435,mmol/g
504,10.1007/s10450-013-9527-2,10.1007s10450-013-9527-2.isotherm7,Carbon,298,0.00040530000000000004,0.00028040558150940574,mmol/g
505,10.1007/s10450-013-9564-x,10.1007s10450-013-9564-x.isotherm1,Amino-MIL-53(Al),303,0.00041210033557046984,0.0019265671836220018,mmol/g
506,10.1007/s10450-013-9564-x,10.1007s10450-013-9564-x.isotherm2,Amino-MIL-53(Al),318,0.00043250134228187923,0.002381966724284882,mmol/g
507,10.1007/s10450-013-9564-x,10.1007s10450-013-9564-x.isotherm7,Zeolite 13X,303,0.00041210033557046984,0.0006939587643770174,mmol/g
508,10.1007/s10450-013-9564-x,10.1007s10450-013-9564-x.isotherm8,Zeolite 13X,318,0.00043250134228187923,0.0007283131586531072,mmol/g
509,10.1007/s10450-014-9639-3,10.1007s10450-014-9639-3.Isotherm1,C141,298,0.00040530000000000004,0.0018840080285228383,mmol/g
510,10.1007/s10450-014-9639-3,10.1007s10450-014-9639-3.Isotherm10,CuBTC,323,0.0004393016778523491,0.0015360034766338515,mmol/g
511,10.1007/s10450-014-9639-3,10.1007s10450-014-9639-3.Isotherm11,WV1050,323,0.0004393016778523491,0.0005596612296169598,mmol/g
512,10.1007/s10450-014-9639-3,10.1007s10450-014-9639-3.Isotherm12,C141,323,0.0004393016778523491,0.0009054244586888144,mmol/g
513,10.1007/s10450-014-9639-3,10.1007s10450-014-9639-3.Isotherm2,WV1050,298,0.00040530000000000004,0.000877396758036507,mmol/g
514,10.1007/s10450-014-9639-3,10.1007s10450-014-9639-3.Isotherm3,CuBTC,298,0.00040530000000000004,0.0017833851360707128,mmol/g
515,10.1007/s10450-018-00004-2,10.1007s10450-018-00004-2.Isotherm12,Zeolite 13X,323,0.0004393016778523491,0.16957044765100673,mmol/g
516,10.1007/s10450-018-00004-2,10.1007s10450-018-00004-2.Isotherm13,Zeolite 13X,298,0.00040530000000000004,0.43123920000000004,mmol/g
517,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab01,Ammonium ZSM-5,293,0.00039849966442953024,0.0020494268456375843,mmol/g
518,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab02,Ammonium ZSM-5,293,0.00039849966442953024,0.0033355300506608793,mmol/g
519,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab03,Ammonium ZSM-5,293,0.00039849966442953024,0.0037284784234394427,mmol/g
520,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab04,Ammonium ZSM-5,293,0.00039849966442953024,0.0030172117449664432,mmol/g
521,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab05,Ammonium ZSM-5,293,0.00039849966442953024,0.0008443093989790091,mmol/g
522,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab06,Ammonium ZSM-5,293,0.00039849966442953024,0.0004724995655385405,mmol/g
523,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab07,Ammonium ZSM-5,293,0.00039849966442953024,0.0031816719239373607,mmol/g
524,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab09,Ammonium ZSM-5,293,0.00039849966442953024,0.0020869844814904314,mmol/g
525,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab10,Ammonium ZSM-5,293,0.00039849966442953024,0.011811246990666598,mmol/g
526,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab12,Ammonium ZSM-5,293,0.00039849966442953024,0.0041793616897843455,mmol/g
527,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.Lab13,Ammonium ZSM-5,293,0.00039849966442953024,0.005032711116617835,mmol/g
528,10.1007/s10450-018-9958-x,10.1007s10450-018-9958-x.LogisticModel,Ammonium ZSM-5,293,0.00039849966442953024,0.0023689211051677855,mmol/g
529,10.1007/s10450-013-9527-2,10.1007s1045001395272.Isotherm40,Norit R1 Extra,298,0.00040530000000000004,2.6055e-05,mmol/g
530,10.1007/s10450-013-9527-2,10.1007s1045001395272.Isotherm45,Zeolite 13X,298,0.00040530000000000004,9.353076923076924e-06,mmol/g
531,10.1007/s10450-013-9527-2,10.1007s1045001395272.Isotherm50,CuBTC,298,0.00040530000000000004,6.547153846153847e-05,mmol/g
532,10.1007/s10450-015-9651-2,10.1007s1045001596512.Isotherm10,MIL-101,308,0.00041890067114093963,0.00022365278983175514,mmol/g
533,10.1007/s10450-015-9651-2,10.1007s1045001596512.Isotherm11,MC-60,308,0.00041890067114093963,0.00021479891410904157,mmol/g
534,10.1007/s10450-015-9651-2,10.1007s1045001596512.Isotherm5,MC-30,298,0.00040530000000000004,0.002618986746987952,mmol/g
535,10.1007/s10450-015-9651-2,10.1007s1045001596512.Isotherm6,CMK-3,298,0.00040530000000000004,0.0020816116147308783,mmol/g
536,10.1007/s10450-015-9651-2,10.1007s1045001596512.Isotherm7,MIL-101,298,0.00040530000000000004,0.0009230216337522441,mmol/g
537,10.1007/s10450-015-9651-2,10.1007s1045001596512.Isotherm8,MC-60,298,0.00040530000000000004,0.0011017722021660651,mmol/g
538,10.1007/s10450-015-9651-2,10.1007s1045001596512.Isotherm9,MIL-101,308,0.00041890067114093963,0.00021479891410904157,mmol/g
539,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm10,CuBTC,303,0.00041210033557046984,0.0010645910988391456,mmol/g
540,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm12,MAXSORB,298,0.00040530000000000004,0.0012333745818647417,mmol/g
541,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm13,CuBTC,298,0.00040530000000000004,0.0023655868052875873,mmol/g
542,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm15,MAXSORB,298,0.00040530000000000004,0.0011279582923691927,mmol/g
543,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm2,MAXSORB,298,0.00040530000000000004,0.001383590365790696,mmol/g
544,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm21,CuBTC,303,0.00041210033557046984,0.0028288898812843777,mmol/g
545,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm22,CuBTC,303,0.00041210033557046984,0.0028288898812843777,mmol/g
546,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm6,CuBTC,303,0.00041210033557046984,0.0032888867043556914,mmol/g
547,10.1007/s10450-015-9684-6,10.1007s1045001596846.Isotherm8,CuBTC,303,0.00041210033557046984,0.004448747541937491,mmol/g
548,10.1007/s10450-016-9793-x,10.1007s104500169793x.Isotherm1,Zeolite IFO,298,0.00040530000000000004,0.00020041189759036147,mmol/g
549,10.1007/s10450-016-9793-x,10.1007s104500169793x.Isotherm2,Zeolite JSR,298,0.00040530000000000004,0.0006010322289156627,mmol/g
550,10.1007/s10450-016-9793-x,10.1007s104500169793x.Isotherm3,Zeolite OKO,298,0.00040530000000000004,0.0006010322289156627,mmol/g
551,10.1007/s10450-016-9793-x,10.1007s104500169793x.Isotherm4,Zeolite SEW,298,0.00040530000000000004,0.0006708488972565896,mmol/g
552,10.1007/s10450-016-9821-x,10.1007s104500169821x.Isotherm14,Köstrolith NaMSXK,293,0.00039849966442953024,0.00029777996902426434,mmol/g
553,10.1007/s10450-016-9821-x,10.1007s104500169821x.Isotherm15,Köstrolith NaMSXK,313,0.0004257010067114095,0.0003181062467733609,mmol/g
554,10.1007/s10450-016-9821-x,10.1007s104500169821x.Isotherm20,Shirasagi MSC CT-350,293,0.00039849966442953024,0.00010595944834542422,mmol/g
555,10.1007/s10450-016-9821-x,10.1007s104500169821x.Isotherm21,Shirasagi MSC CT-350,313,0.0004257010067114095,0.00011319217519494125,mmol/g
556,10.1007/s10450-016-9821-x,10.1007s104500169821x.Isotherm4,Shirasagi MSC CT-350,273,0.00037129832214765105,0.0008326090035917593,mmol/g
557,10.1007/s10450-016-9821-x,10.1007s104500169821x.Isotherm8,CarboTech D 55/1.5,293,0.00039849966442953024,0.0010911300335570472,mmol/g
558,10.1007/s10450-016-9821-x,10.1007s104500169821x.Isotherm9,CarboTech D 55/1.5,313,0.0004257010067114095,0.00022487196035586083,mmol/g
559,10.1007/s10450-016-9825-6,10.1007s1045001698256.Isotherm2,MIL-100(Fe),303,0.00041210033557046984,0.0013882279151655908,mmol/g
560,10.1007/s10450-017-9885-2,10.1007s1045001798852.Isotherm1,Activated Carbon,293,0.00039849966442953024,0.0008496988763183126,mmol/g
561,10.1007/s10450-017-9907-0,10.1007s1045001799070.Isotherm1,alumina F200,273,0.00037129832214765105,0.004490514930247201,mmol/g
562,10.1007/s10450-017-9907-0,10.1007s1045001799070.Isotherm2,alumina F200,303,0.00041210033557046984,0.0014915532274291847,mmol/g
563,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm18,RF-ACX,293,0.00039849966442953024,4.710266033557047e-06,mmol/g
564,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm19,RF-ACX,303,0.00041210033557046984,4.871025966442953e-06,mmol/g
565,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm2,RF-ACX,293,0.00039849966442953024,0.000188479571013967,mmol/g
566,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm20,RF-ACX,313,0.0004257010067114095,5.03178589932886e-06,mmol/g
567,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm21,RF-ACX,323,0.0004393016778523491,5.192545832214766e-06,mmol/g
568,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm28,RF-ACX,293,0.00039849966442953024,3.42709711409396e-07,mmol/g
569,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm29,RF-ACX,303,0.00041210033557046984,3.5440628859060404e-07,mmol/g
570,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm3,RF-ACX,303,0.00041210033557046984,0.00019491232087792492,mmol/g
571,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm30,RF-ACX,313,0.0004257010067114095,3.661028657718121e-07,mmol/g
572,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm31,RF-ACX,323,0.0004393016778523491,3.777994429530202e-07,mmol/g
573,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm4,RF-ACX,313,0.0004257010067114095,0.00020134507074188286,mmol/g
574,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm5,RF-ACX,323,0.0004393016778523491,0.0002077778206058408,mmol/g
575,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm53,RF-ACX,293,0.00039849966442953024,5.578995302013424e-07,mmol/g
576,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm54,RF-ACX,303,0.00041210033557046984,5.769404697986577e-07,mmol/g
577,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm55,RF-ACX,313,0.0004257010067114095,5.959814093959733e-07,mmol/g
578,10.1007/s10450-017-9908-z,10.1007s104500179908z.Isotherm56,RF-ACX,323,0.0004393016778523491,6.150223489932888e-07,mmol/g
579,10.1007/s10853-014-8678-1,10.1007s1085301486781.Isotherm4,KIT-6-C,273,0.00037129832214765105,0.02336283509468883,mmol/g
580,10.1007/s10853-014-8678-1,10.1007s1085301486781.Isotherm5,KIT-6-C,298,0.00040530000000000004,0.010744423529411766,mmol/g
581,10.1007/s10853-014-8678-1,10.1007s1085301486781.Isotherm6,KIT-6-CN,273,0.00037129832214765105,0.015586812013112825,mmol/g
582,10.1007/s10853-014-8678-1,10.1007s1085301486781.Isotherm7,KIT-6-CN,298,0.00040530000000000004,0.007185730588235293,mmol/g
583,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm10,ZIF-8-90 0%,273,0.00037129832214765105,0.0006313355847803572,mmol/g
584,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm11,ZIF-8-90 70%,298,0.00040530000000000004,0.0009217465878857753,mmol/g
585,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm12,ZIF-8-90 50%,298,0.00040530000000000004,0.0012786501535385275,mmol/g
586,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm13,ZIF-8-90 30%,298,0.00040530000000000004,0.000964139097209881,mmol/g
587,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm14,ZIF-8-90 100%,298,0.00040530000000000004,0.0032054032294194517,mmol/g
588,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm15,ZIF-8-90 0%,298,0.00040530000000000004,0.00018262966129562646,mmol/g
589,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm6,ZIF-8-90 100%,273,0.00037129832214765105,0.008030288160940927,mmol/g
590,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm7,ZIF-8-90 50%,273,0.00037129832214765105,0.0029470374765288485,mmol/g
591,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm8,ZIF-8-90 70%,273,0.00037129832214765105,0.0023464501721206397,mmol/g
592,10.1007/s10904-014-0131-z,10.1007s109040140131z.Isotherm9,ZIF-8-90 30%,273,0.00037129832214765105,0.0011396677475375356,mmol/g
593,10.1007/s10909-013-0864-z,10.1007s10909-013-0864-z.Isotherm14,LJ+P-MOF,300,0.00040802013422818796,0.00023856242239169172,mmol/g
594,10.1007/s10909-013-0864-z,10.1007s10909-013-0864-z.Isotherm18,LJ-MOF,300,0.00040802013422818796,0.00030089023894609945,mmol/g
595,10.1007/s10934-010-9371-7,10.1007s10934-010-9371-7.Isotherm2,MIL-53(Al)sol.ht,303,0.00041210033557046984,0.0005832915398539416,mmol/g
596,10.1007/s10934-010-9371-7,10.1007s10934-010-9371-7.Isotherm8,MIL-53(Al)sol.ht,288,0.00039169932885906044,0.0010738271005169655,mmol/g
597,10.1007/s10973-011-1820-2,10.1007s10973-011-1820-2.Isotherm1,F400,318,0.00043250134228187923,0.0010012406073825503,mmol/g
598,10.1007/s10973-011-1820-2,10.1007s10973-011-1820-2.Isotherm5,EcoSorb Activated Carbon,323,0.0004393016778523491,0.00044223035570469806,mmol/g
599,10.1007/s10973-013-3497-1,10.1007s10973-013-3497-1.Isotherm2,CuBTC,273,0.00037129832214765105,0.000197930047641514,mmol/g
600,10.1007/s10973-013-3497-1,10.1007s10973-013-3497-1.Isotherm4,CuBTC,298,0.00040530000000000004,5.31302719394362e-05,mmol/g
601,10.1007/s11243-013-9744-2,10.1007s11243-013-9744-2.isotherm2,[Ni(INAIP)(DMF)]*0.5DMF,273,0.00037129832214765105,0.0012601530853018138,mmol/g
602,10.1007/s11243-013-9744-2,10.1007s11243-013-9744-2.isotherm4,[Ni(INAIP)(H2O)]*2H2O,273,0.00037129832214765105,0.0006878666220177304,mmol/g
603,10.1007/s11426-011-4356-1,10.1007s11426-011-4356-1.Isotherm3,C11H12GdO11,273,0.00037129832214765105,0.0018070866745667617,mmol/g
604,10.1007/s13738-013-0347-9,10.1007s13738-013-0347-9.Isotherm1,MIL-101,298,0.00040530000000000004,0.0022829921210455895,mmol/g
605,10.1007/s13738-013-0347-9,10.1007s13738-013-0347-9.Isotherm11,AC,298,0.00040530000000000004,0.0012924484126063457,mmol/g
606,10.1007/s13738-013-0347-9,10.1007s13738-013-0347-9.Isotherm2,MIL-101,308,0.00041890067114093963,0.0024784968768323313,mmol/g
607,10.1007/s13738-013-0347-9,10.1007s13738-013-0347-9.Isotherm3,MIL-101,318,0.00043250134228187923,0.0016945647270436661,mmol/g
608,10.1007/s13738-013-0347-9,10.1007s13738-013-0347-9.Isotherm5,AC,298,0.00040530000000000004,0.0014664752676194046,mmol/g
609,10.1007/s13738-013-0347-9,10.1007s13738-013-0347-9.Isotherm6,AC,308,0.00041890067114093963,0.001234426782970883,mmol/g
610,10.1007/s13738-013-0347-9,10.1007s13738-013-0347-9.Isotherm7,AC,318,0.00043250134228187923,0.0005945366396708153,mmol/g
611,10.1007/s13738-013-0347-9,10.1007s13738-013-0347-9.Isotherm9,MIL-101,298,0.00040530000000000004,0.0019981832981515145,mmol/g
612,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm1,amine-MWCNT,303,0.00041210033557046984,0.0027461857369442118,mmol/g
613,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm10,OH-MWCNT,303,0.00041210033557046984,0.0007430963646392931,mmol/g
614,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm11,OH-MWCNT,318,0.00043250134228187923,0.0009034814516706873,mmol/g
615,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm14,amine-MWCNT,303,0.00041210033557046984,0.002861994301719854,mmol/g
616,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm15,amine-MWCNT,318,0.00043250134228187923,0.002221223781056936,mmol/g
617,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm2,OH-amine-MWCNT,303,0.00041210033557046984,0.0013524965679378414,mmol/g
618,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm3,COOH-amine-MWCNT,303,0.00041210033557046984,0.0006253680412336704,mmol/g
619,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm6,MWCNT,303,0.00041210033557046984,0.0005911584867671269,mmol/g
620,10.1007/s13762-016-0989-0,10.1007s1376201609890.Isotherm7,MWCNT,318,0.00043250134228187923,0.00037744031521465623,mmol/g
621,10.1016/0378-3812(93)87146-r,10.1016037838129387146r.Isotherm3,Wet Lower Basin Fruitland Coal,319,0.0004338614093959732,2.9172147948450323e-05,mmol/g
622,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm1,Fine Activated Carbon,298,0.00040530000000000004,0.0003112165614954164,mmol/g
623,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm10,Fine Activated Carbon,298,0.00040530000000000004,0.0022337420929401967,mmol/g
624,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm2,Fine Activated Carbon,298,0.00040530000000000004,0.0003853251256281411,mmol/g
625,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm3,Fine Activated Carbon,298,0.00040530000000000004,0.00035228826131606,mmol/g
626,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm4,Fine Activated Carbon,298,0.00040530000000000004,0.0024243972602739725,mmol/g
627,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm5,Fine Activated Carbon,298,0.00040530000000000004,0.0024243972602739725,mmol/g
628,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm6,Fine Activated Carbon,298,0.00040530000000000004,0.0024243972602739725,mmol/g
629,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm7,Fine Activated Carbon,298,0.00040530000000000004,0.0024243972602739725,mmol/g
630,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm8,Fine Activated Carbon,298,0.00040530000000000004,0.001952564806648243,mmol/g
631,10.1016/j.apenergy.2013.08.073,10.1016j.apenergy.2013.08.073.Isotherm9,Fine Activated Carbon,298,0.00040530000000000004,0.0021613381855784914,mmol/g
632,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm12,Amine Modified TiO2,296,0.0004025798657718121,0.00030708417668175435,mmol/g
633,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm13,Amine Modified TiO2,313,0.0004257010067114095,0.0003437973514845542,mmol/g
634,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm17,TiO2,313,0.0004257010067114095,9.999758796265534e-05,mmol/g
635,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm18,TiO2,296,0.0004025798657718121,7.568820667682138e-05,mmol/g
636,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm22,Amine Modified TiO2,296,0.0004025798657718121,1.6283646651816095e-05,mmol/g
637,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm23,Amine Modified TiO2,313,0.0004257010067114095,3.6599688211868895e-05,mmol/g
638,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm32,TiO2,313,0.0004257010067114095,0.0002726130942013188,mmol/g
639,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm33,TiO2,296,0.0004025798657718121,0.0003366448947210258,mmol/g
640,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm37,Amine Modified TiO2,296,0.0004025798657718121,0.00014983059622288125,mmol/g
641,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm38,Amine Modified TiO2,313,0.0004257010067114095,7.730252860189426e-05,mmol/g
642,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm44,TiO2,313,0.0004257010067114095,0.0005192297914271942,mmol/g
643,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm45,TiO2,296,0.0004025798657718121,0.0005113713403040571,mmol/g
644,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm49,Amine Modified TiO2,296,0.0004025798657718121,0.00038527554790045734,mmol/g
645,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm50,Amine Modified TiO2,313,0.0004257010067114095,0.0004153723148725735,mmol/g
646,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm7,TiO2,313,0.0004257010067114095,0.0003152252417234299,mmol/g
647,10.1016/j.apenergy.2015.01.081,10.1016j.apenergy.2015.01.081.Isotherm8,TiO2,296,0.0004025798657718121,0.000646584204754863,mmol/g
648,10.1016/j.apsusc.2009.12.090,10.1016j.apsusc.2009.12.090.isotherm1,Zeolite 4A,298,0.00040530000000000004,0.48925543212840394,mmol/g
649,10.1016/j.apsusc.2009.12.090,10.1016j.apsusc.2009.12.090.isotherm2,Zeolite 4A,298,0.00040530000000000004,0.5378615837962336,mmol/g
